,rx2,rx3,rx4,rx5,rx6,rx7,rx8,rx9,rx10,rx11,rx12,rx13,rx14,rx15
1976-07,0.013671783579858857,0.01956422181965453,0.02224955231594632,0.02322537827562822,0.023167266659011525,0.022434650305481633,0.021240234279226194,0.01971954166612608,0.017952067711990545,0.015998967767845294,0.013883146924643704,0.011628477681206497,0.009238284754277478,0.006714691837125134
1976-08,0.023966851029327694,0.03909191276933105,0.04917260945503282,0.056379520738670946,0.0619847010142132,0.06667012523574341,0.07079914829634547,0.07456573565859603,0.07807727239063245,0.08139427033645025,0.08454449653005511,0.08754632107002377,0.09040908869548736,0.09313708105180452
1976-09,0.016886375125047124,0.02588336778150427,0.029587122986454596,0.030102208716099758,0.028804917384430414,0.026525391309700767,0.023748166806783676,0.020747412794191705,0.01767976584957639,0.014631238900629263,0.011650026985687185,0.008769111199379377,0.005995810802554222,0.0033435849851526644
1976-10,0.018425209455741165,0.03058835218983967,0.03731780242674239,0.04000964124411655,0.03986213343565838,0.03780620916381347,0.03452129993795542,0.03049650933693903,0.02606373252829905,0.021449021930942433,0.0168138422258687,0.01225372316540696,0.007836335467687597,0.0035979158955034493
1976-11,0.023399600651473732,0.039969164315814945,0.051316443285902694,0.05880396017734041,0.06346192346353927,0.06608085223179883,0.06727427488630905,0.06749417497318345,0.06708164275590046,0.0662888146478755,0.06529386828458802,0.06422090275271389,0.06316129028046252,0.06217187158142373
1976-12,0.032585981285001016,0.057613517499532765,0.076924918840208,0.09191805954748382,0.10371181878171781,0.11317961317264416,0.12099599250723131,0.12766298916160146,0.13355293045214148,0.13893012245476477,0.1439827757123633,0.1488373579470581,0.15357611103051005,0.15825094633797532
1977-01,0.017026759966955966,0.02948452969841729,0.03783340149232395,0.04368584455418881,0.04819163605885885,0.05200494132223185,0.055477712791223224,0.058794638646639016,0.062052755726310846,0.06529857309915545,0.0685517660088074,0.07181195379776711,0.07507076611714443,0.07831230298914865
1977-02,0.006210634452088458,0.008306287708434605,0.0075390139431019375,0.005224718471511243,0.0021802479121492344,-0.0011717413128804963,-0.004625654731042074,-0.008098145334704814,-0.011559233842720208,-0.015009956398304276,-0.01845943960736949,-0.021930435978975628,-0.02544662915824477,-0.029025146579992972
1977-03,0.003803393358411287,0.0021471718581510847,-0.002642223488762925,-0.009013113497154106,-0.01610942046512505,-0.023493563846511592,-0.030957036588450393,-0.03840918371138371,-0.04581966894973397,-0.05318991374955437,-0.06053779302824151,-0.06787720093685881,-0.07522969515188473,-0.08262244752644304
1977-04,0.008235445245305366,0.011372350504837384,0.011362612549024681,0.009375288599743889,0.006174327704369504,0.0022547477352472117,-0.0020755987269755194,-0.006627726733979385,-0.011293698489161855,-0.016012739575895468,-0.02075670999986521,-0.02551670660933053,-0.030287469397673794,-0.03508841108984186
1977-05,0.010868408814564788,0.016774195765708856,0.019114384922288966,0.019075374307220377,0.017503405821056032,0.014975438251682509,0.01187772904825081,0.008463903614350093,0.004889373814279792,0.0012561381116060547,-0.002379863082460014,-0.0059890312294727036,-0.009554823277402473,-0.013083262586956496
1977-06,0.012768977285859547,0.02140800736025243,0.026510310068759646,0.028914049613004485,0.029354000690785864,0.028426175659251252,0.026575832087116464,0.024133784497977418,0.021331609795601406,0.018332250450673854,0.015243063728839337,0.012134993337270035,0.009050372522468708,0.006017106904438407
1977-07,0.006141806827100646,0.009186700355175801,0.00972282458320696,0.008453931135297063,0.005931616668543388,0.0025930951270374605,-0.0012290795302204172,-0.005289948338716474,-0.009424486885440606,-0.01352317393320935,-0.017507794773764934,-0.021341788598231583,-0.024998219626883235,-0.028470042477998288
1977-08,0.0015693056768709699,0.0013919676933614941,8.110962587841095e-05,-0.0018713249542871915,-0.004174666889129146,-0.006611183560459734,-0.009016011255390081,-0.011267116993531737,-0.01329054823631079,-0.015033573334416434,-0.01647292439048427,-0.01760630755403475,-0.018431782207995642,-0.018969533926520427
1977-09,0.0007365016076846635,0.0020954712246291987,0.0035268763806902883,0.004767080685304575,0.005742595197568229,0.006495500330221234,0.007118156697491076,0.007700244179972407,0.008322690599474901,0.009036953691097471,0.009874736658111519,0.010857459691476772,0.011985157684222945,0.01325166546274946
1977-10,-0.0035161961929630397,-0.005200494287576557,-0.005029730287086188,-0.00335919771991847,-0.0005240908999618707,0.0032139384136976074,0.00766961651733797,0.012705097853293426,0.01822393416605676,0.02414040584337723,0.030395879104990357,0.03693020455336318,0.04369661816314012,0.05064835876319161
1977-11,-0.004675077802032114,-0.007019008139499044,-0.007480894559266404,-0.006484305816028187,-0.004279329078263454,-0.0010503054668506524,0.0030508291671220824,0.00789459689915351,0.013362506862090697,0.019342535304728792,0.025747254563903477,0.03248233405674451,0.039477305636031634,0.04665820763103297
1977-12,-0.00771518290318466,-0.01422843968850837,-0.019126486746595093,-0.022608238228907618,-0.024861829704720388,-0.02606767442033652,-0.026388914012517493,-0.02598257425906782,-0.02498427606490458,-0.023512468544299062,-0.02167809514551166,-0.01957124043090926,-0.017277387102768164,-0.014864199294104208
1978-01,-0.013619136979179006,-0.024091107882368967,-0.03281960768908076,-0.040738533432893326,-0.04826401431040522,-0.055568863393574114,-0.06272780804311254,-0.06978017908699652,-0.07675503740104843,-0.0836781244683712,-0.09058435202000173,-0.0975016077232908,-0.10445990540611458,-0.1114909549970936
1978-02,-0.018007579187637724,-0.03230001180035097,-0.04440580319530775,-0.05530456997380952,-0.06550735584740904,-0.07528269261422668,-0.08477585159591003,-0.09408324464939699,-0.10327088225287362,-0.11239613107770839,-0.12150613409488988,-0.13063931306029686,-0.13983335113689696,-0.14912842457033323
1978-03,-0.024020964928178165,-0.04399329550962998,-0.06107220582271625,-0.076157204342923,-0.0898853522320544,-0.10268242196088317,-0.11483054774410414,-0.12652261344681107,-0.1378984499379567,-0.149060273932461,-0.16008965905641598,-0.17105224479539877,-0.18199160895724698,-0.19295510945101996
1978-04,-0.02434025392205113,-0.04601555184908548,-0.06450375319638661,-0.08053555537779541,-0.09483141605773436,-0.10789866224034099,-0.12007608071258963,-0.1315944486337389,-0.14261598789121932,-0.15326046923561343,-0.16362178921308218,-0.1737698126576916,-0.18376716960683653,-0.19365771472124355
1978-05,-0.02180496288672036,-0.041945638643515124,-0.05860047958223115,-0.07276483793772975,-0.08518367077765016,-0.09633655426428198,-0.10654305830776724,-0.11602117966233497,-0.12492689601126412,-0.133379767669114,-0.14147025922790774,-0.14927593436795503,-0.15685174209812053,-0.1642475427219191
1978-06,-0.022690231833456014,-0.043825534231213444,-0.06177135366919191,-0.07721452767382053,-0.09071881605227183,-0.102692096857358,-0.11344523683665565,-0.12321534202177367,-0.13218780053443324,-0.14050905082998014,-0.1482934135178049,-0.15563683560250396,-0.16261849084427565,-0.16929728049068765
1978-07,-0.02023399813456867,-0.038122138519285156,-0.05320218294944262,-0.06641389409379563,-0.07821181651939244,-0.0888861969178703,-0.09864564315336949,-0.10765367341693956,-0.11603508744140481,-0.12389276312022779,-0.13131400991033468,-0.13836425663679616,-0.1451050627102845,-0.1515819042390683
1978-08,-0.015107382189255324,-0.02784461804563774,-0.03825235719207666,-0.04745699481281034,-0.05581845062023594,-0.06349746731915597,-0.07060050540520828,-0.07720361813422413,-0.08337240862134432,-0.08916361992163475,-0.0946174052615607,-0.09978580453180125,-0.10470402335686947,-0.10940629126673866
